method,frame,update_ms,query_ms,live,phys,rss_kb_end,rss_kb_peak
inc_async,120,79.5329,2.6850,7302181,12540563,3476144,3997436
inc_async,121,78.0776,2.7401,7294841,12662155,3476144,3997436
inc_async,122,76.7160,2.2943,7291398,12783606,3476144,3997436
inc_async,123,76.5052,2.3770,7286975,12905133,3476144,3997436
inc_async,124,77.4980,2.4764,7289407,13026783,3476144,3997436
inc_async,125,82.4036,2.1771,7303712,13148386,3476144,3997436
inc_async,126,78.2701,2.5587,7320660,13269915,3476144,3997436
inc_async,127,77.6885,2.5132,7335561,13390784,3476144,3997436
inc_async,128,80.1838,2.4826,7341348,13511085,3476144,3997436
inc_async,129,80.9412,2.3522,7335662,13629936,3476144,3997436
inc_async,130,82.0190,2.3269,7328004,13748013,3476144,3997436
inc_async,131,83.0593,2.9146,7316680,13864991,3476144,3997436
inc_async,132,84.0342,2.7006,7300685,13980316,3476144,3997436
inc_async,133,84.1039,2.4899,7282999,14095049,3476144,3997436
inc_async,134,84.8328,2.8601,7263804,14210266,3476144,3997436
inc_async,135,86.3341,2.8533,7247240,14324728,3476144,3997436
inc_async,136,87.4337,3.1108,7249751,14439207,3476144,3997436
inc_async,137,90.0881,3.2480,7261898,14555124,3476144,3997436
inc_async,138,92.8343,3.4061,7276915,14672721,3476144,3997436
inc_async,139,95.4051,3.7398,7284980,14791630,3476144,3997436
inc_async,140,98.6806,4.0942,7288869,14911423,3476144,3997436
inc_async,141,101.1322,4.4382,7290466,15032404,3476144,3997436
inc_async,142,2077.1707,2.1340,7293356,11340850,3476144,3997436
inc_async,143,78.5377,1.9576,7297634,11462666,3476144,3997436
inc_async,144,78.7199,2.0251,7300555,11584095,3476144,3997436
inc_async,145,79.3893,2.2639,7302934,11705348,3476144,3997436
inc_async,146,80.9391,2.0531,7307958,11826295,3476144,3997436
inc_async,147,82.2945,2.5430,7314689,11947050,3476144,3997436
inc_async,148,83.9392,2.5192,7326350,12068113,3476144,3997436
inc_async,149,85.6670,2.8138,7341039,12189963,3476144,3997436
inc_async,150,87.4647,3.0987,7354851,12312189,3476144,3997436
inc_async,151,89.6291,3.2202,7365750,12434172,3476144,3997436
inc_async,152,92.5002,3.5186,7374827,12556570,3476144,3997436
inc_async,153,95.4101,3.7431,7383521,12679403,3476144,3997436
inc_async,154,100.0017,4.1572,7391719,12802888,3476144,3997436
inc_async,155,102.4148,4.3864,7397842,12927390,3476144,3997436
inc_async,156,105.8897,4.9881,7401117,13052777,3476144,3997436
inc_async,157,109.8791,5.5417,7402035,13178688,3476144,3997436
inc_async,158,113.8818,5.5278,7399541,13304737,3476144,3997436
inc_async,159,117.1004,6.5623,7392689,13430924,3476144,3997436
inc_async,160,121.9350,7.6519,7383314,13557212,3476144,3997436
inc_async,161,124.4365,7.5096,7375912,13683385,3476144,3997436
inc_async,162,127.9627,8.0681,7365982,13809552,3476144,3997436
inc_async,163,128.1736,6.7563,7355134,13935639,3476144,3997436
inc_async,164,128.6533,7.9987,7344880,14061518,3476144,3997436
inc_async,165,131.8552,9.9256,7339242,14186941,3476144,3997436
inc_async,166,1750.0023,1.9204,7337321,10383041,3476144,3997436
inc_async,167,70.3236,2.0463,7334475,10506667,3476144,3997436
inc_async,168,70.5154,2.0458,7327667,10629199,3476144,3997436
inc_async,169,71.2672,1.9711,7321858,10750593,3476144,3997436
inc_async,170,71.7411,2.0543,7317850,10871267,3476144,3997436
inc_async,171,70.9895,1.8783,7311457,10990858,3476144,3997436
inc_async,172,70.4257,1.9886,7303000,11109202,3476144,3997436
inc_async,173,69.2943,2.2560,7291170,11226195,3476144,3997436
inc_async,174,68.6941,1.9014,7278076,11342529,3476144,3997436
inc_async,175,68.0387,1.8001,7261984,11457635,3476144,3997436
inc_async,176,66.9300,1.8681,7243934,11571556,3476144,3997436
inc_async,177,66.2232,1.9029,7222468,11683952,3476144,3997436
inc_async,178,67.0456,1.9724,7200344,11796048,3476144,3997436
inc_async,179,66.3279,2.1310,7181923,11908000,3476144,3997436
inc_async,180,68.0593,2.2658,7164611,12019881,3476144,3997436
inc_async,181,69.2819,2.3809,7152187,12132733,3476144,3997436
inc_async,182,71.8925,2.3561,7143359,12247410,3476144,3997436
inc_async,183,74.0467,2.4359,7137486,12363919,3476144,3997436
inc_async,184,75.6147,2.4594,7133724,12481395,3476144,3997436
inc_async,185,77.7588,2.4919,7132069,12600209,3476144,3997436
inc_async,186,79.9139,2.8892,7136611,12719825,3476144,3997436
inc_async,187,81.4357,2.8971,7141594,12840872,3476144,3997436
inc_async,188,82.9099,2.9752,7149848,12962691,3476144,3997436
inc_async,189,85.7102,3.0773,7158101,13085351,3476144,3997436
inc_async,190,89.4388,3.0973,7172688,13208525,3476144,3997436
inc_async,191,92.2069,3.2599,7189598,13331685,3476144,3997436
inc_async,192,92.9816,3.0907,7215601,13455174,3476144,3997436
inc_async,193,95.4549,3.4936,7247010,13578869,3476144,3997436
inc_async,194,101.2201,3.5833,7282416,13702674,3476144,3997436
inc_async,195,103.5365,4.0235,7314456,13826371,3476144,3997436
inc_async,196,106.4766,4.6861,7342169,13949647,3476144,3997436
inc_async,197,108.9918,5.2491,7362539,14072831,3476144,3997436
inc_async,198,110.7661,5.6528,7375742,14195865,3476144,3997436
inc_async,199,2388.0722,3.0734,7383100,11273059,3476144,3997436
inc_async,200,83.0054,3.4636,7386274,11395710,3476144,3997436
inc_async,201,85.6943,3.7116,7385770,11518043,3476144,3997436
inc_async,202,85.4908,3.8241,7384403,11640544,3476144,3997436
inc_async,203,89.4274,4.2711,7381914,11763409,3476144,3997436
inc_async,204,91.8834,4.2247,7380279,11886616,3476144,3997436
inc_async,205,95.7303,4.5716,7378255,12009921,3476144,3997436
inc_async,206,99.1450,4.8553,7380034,12133181,3476144,3997436
inc_async,207,102.8666,5.0016,7383706,12256148,3476144,3997436
inc_async,208,105.5870,5.3870,7391934,12379209,3476144,3997436
inc_async,209,106.6863,5.8041,7399294,12501768,3476144,3997436
inc_async,210,108.0075,6.8404,7404636,12623795,3476144,3997436
inc_async,211,110.4284,8.8074,7413246,12745474,3476144,3997436
inc_async,212,110.9577,8.9575,7416354,12866860,3476144,3997436
inc_async,213,111.8722,8.0187,7408583,12987986,3476144,3997436
inc_async,214,113.3447,11.2050,7399106,13108975,3476144,3997436
inc_async,215,114.7901,8.6784,7388174,13229697,3476144,3997436
inc_async,216,118.4130,8.2145,7375259,13350135,3476144,3997436
inc_async,217,119.2032,10.8152,7360667,13470146,3476144,3997436
inc_async,218,129.5209,12.1584,7346460,13590004,3476144,3997436
inc_async,219,124.3630,14.6974,7333242,13709587,3476144,3997436
inc_async,220,125.8620,10.5520,7321931,13829019,3476144,3997436
inc_async,221,127.1804,13.5559,7314736,13948789,3476144,3997436
inc_async,222,1638.8530,2.2864,7313674,10178707,3476144,3997436
inc_async,223,71.4051,2.2165,7308214,10298563,3476144,3997436
inc_async,224,74.0376,2.2720,7298674,10418246,3476144,3997436
inc_async,225,74.6597,2.3985,7285357,10537978,3476144,3997436
inc_async,226,75.5519,2.4330,7273365,10657119,3476144,3997436
inc_async,227,76.5680,2.2887,7259389,10775841,3476144,3997436
inc_async,228,78.8113,2.9948,7241658,10895285,3476144,3997436
inc_async,229,80.5059,2.6131,7225598,11014980,3476144,3997436
inc_async,230,81.8546,3.3601,7218314,11134457,3476144,3997436
inc_async,231,83.5713,2.7263,7221145,11254148,3476144,3997436
inc_async,232,85.2893,2.7319,7229783,11374445,3476144,3997436
inc_async,233,87.4428,3.0506,7235893,11494970,3476144,3997436
inc_async,234,88.3970,3.0923,7235433,11615050,3476144,3997436
inc_async,235,88.7202,3.2372,7229614,11734654,3476144,3997436
inc_async,236,90.1655,3.9699,7226277,11854527,3476144,3997436
inc_async,237,91.2032,5.6166,7236224,11974677,3476144,3997436
inc_async,238,94.3870,5.1059,7263841,12094812,3476144,3997436
inc_async,239,96.2410,4.5682,7304063,12214763,3476144,3997436
ikd-Tree,0,24.5510,0.5229,124668,124668,4966528,4966528
ikd-Tree,1,138.1018,0.7631,249273,249273,4966528,4966528
ikd-Tree,2,171.3887,0.7854,373751,373751,4966528,4966528
ikd-Tree,3,181.9548,0.8743,497918,497918,4966528,4966528
ikd-Tree,4,217.2293,0.8823,621887,621887,4966528,4966528
ikd-Tree,5,201.1922,1.0302,745811,745811,4966528,4966528
ikd-Tree,6,187.2707,0.9394,869184,869184,4966528,4966528
ikd-Tree,7,132.5624,1.0282,991949,991949,4966528,4966528
ikd-Tree,8,94.9013,1.1045,1114071,1114072,4966528,4966528
ikd-Tree,9,125.3584,1.1077,1235421,1235421,4966528,4966528
ikd-Tree,10,131.9395,1.2178,1356425,1356426,4966528,4966528
ikd-Tree,11,142.5094,1.2380,1477356,1477360,4966528,4966528
ikd-Tree,12,143.8598,1.2876,1597775,1597778,4966528,4966528
ikd-Tree,13,147.1249,1.3507,1717957,1717966,4966528,4966528
ikd-Tree,14,152.7636,1.3582,1838248,1838265,4966528,4966528
ikd-Tree,15,156.6633,1.4292,1959091,1959138,4966528,4966528
ikd-Tree,16,161.1287,1.5594,2080723,2080751,4966528,4966528
ikd-Tree,17,165.1219,1.5579,2203534,2203539,4966528,4966528
ikd-Tree,18,168.7367,1.5943,2327080,2327195,4966528,4966528
ikd-Tree,19,171.0875,1.7316,2450874,2451095,4966528,4966528
ikd-Tree,20,179.4985,1.7424,2574874,2575083,4966528,4966528
ikd-Tree,21,180.6562,1.7231,2698905,2699292,4966528,4966528
ikd-Tree,22,185.9215,1.7978,2822850,2822926,4966528,4966528
ikd-Tree,23,188.8578,1.7202,2946569,2946631,4966528,4966528
ikd-Tree,24,190.9176,1.7839,3070140,3070566,4966528,4966528
ikd-Tree,25,194.1427,1.8824,3193683,3194029,4966528,4966528
ikd-Tree,26,197.3616,1.8202,3316909,3317679,4966528,4966528
ikd-Tree,27,198.7618,1.8970,3439704,3440937,4966528,4966528
ikd-Tree,28,199.2484,1.8766,3562317,3562606,4966528,4966528
ikd-Tree,29,196.1776,1.7952,3684769,3685835,4966528,4966528
ikd-Tree,30,201.8893,1.7573,3807275,3807298,4966528,4966528
ikd-Tree,31,202.3072,1.7326,3929696,3930668,4966528,4966528
ikd-Tree,32,202.4384,1.6522,4051773,4053296,4966528,4966528
ikd-Tree,33,203.0018,1.7336,4173560,4174700,4966528,4966528
ikd-Tree,34,200.8777,1.9160,4294245,4297285,4966528,4966528
ikd-Tree,35,219.8127,1.6815,4413975,4418178,4966528,4966528
ikd-Tree,36,204.3208,1.6693,4533188,4538581,4966528,4966528
ikd-Tree,37,206.1380,1.8714,4652013,4657740,4966528,4966528
ikd-Tree,38,212.7221,1.7200,4770208,4776026,4966528,4966528
ikd-Tree,39,208.1596,1.6983,4887784,4895990,4966528,4966528
ikd-Tree,40,214.8122,1.7299,5004315,5011393,4966528,4966528
ikd-Tree,41,214.4366,1.7346,5119087,5126951,4966528,4966528
ikd-Tree,42,218.9549,1.7385,5232348,5242003,4966528,4966528
ikd-Tree,43,216.9355,1.8415,5343215,5353721,4966528,4966528
ikd-Tree,44,215.8560,1.7509,5451041,5465328,4966528,4966528
ikd-Tree,45,212.2526,1.9368,5554695,5572454,4966528,4966528
ikd-Tree,46,203.8262,1.7784,5655630,5678762,4966528,4966528
ikd-Tree,47,210.1824,1.8508,5756079,5783981,4966528,4966528
ikd-Tree,48,221.2290,1.9475,5857922,5883124,4966528,4966528
ikd-Tree,49,226.3940,1.9389,5960220,5993725,4966528,4966528
ikd-Tree,50,227.1547,1.8170,6063133,6100510,4966528,4966528
ikd-Tree,51,239.7488,1.9407,6166554,6208698,4966528,4966528
ikd-Tree,52,246.9243,2.0504,6269934,6320636,4966528,4966528
ikd-Tree,53,257.4693,2.2327,6372744,6429405,4966528,4966528
ikd-Tree,54,259.5858,2.1547,6475245,6539109,4966528,4966528
ikd-Tree,55,271.1537,2.1745,6575829,6647098,4966528,4966528
ikd-Tree,56,277.8807,3.3949,6670443,6746875,4966528,4966528
ikd-Tree,57,291.1956,2.1536,6757502,6849971,4966528,4966528
ikd-Tree,58,292.6203,2.3887,6837260,6951131,4966528,4966528
ikd-Tree,59,300.6663,2.3639,6908607,7045579,4966528,4966528
ikd-Tree,60,311.5628,2.5628,6974417,7117014,4966528,4966528
ikd-Tree,61,308.5575,2.6217,7033647,7239175,4966528,4966528
ikd-Tree,62,311.9492,2.7348,7083663,7360907,4966528,4966528
ikd-Tree,63,305.6291,2.7911,7121269,7481603,4966528,4966528
ikd-Tree,64,307.1367,3.1633,7148755,7602541,4966528,4966528
ikd-Tree,65,310.5695,3.2039,7170209,7723592,4966528,4966528
ikd-Tree,66,316.2235,3.1209,7191274,7844791,4966528,4966528
ikd-Tree,67,320.0833,3.5649,7207136,7965907,4966528,4966528
ikd-Tree,68,323.7135,3.4254,7222685,8086988,4966528,4966528
ikd-Tree,69,327.0007,3.4424,7238482,8208085,4966528,4966528
ikd-Tree,70,327.1895,3.6742,7255054,8328878,4966528,4966528
ikd-Tree,71,331.0879,3.6549,7277629,8449370,4966528,4966528
ikd-Tree,72,341.1071,3.8909,7298404,8569652,4966528,4966528
ikd-Tree,73,341.3039,3.9198,7313281,8689688,4966528,4966528
ikd-Tree,74,346.5686,3.9771,7323558,8809435,4966528,4966528
ikd-Tree,75,350.6264,4.3854,7326452,8928488,4966528,4966528
ikd-Tree,76,352.0474,4.4828,7324599,9047230,4966528,4966528
ikd-Tree,77,354.2133,4.9217,7321111,9165404,4966528,4966528
ikd-Tree,78,360.8576,4.4071,7314473,9282882,4966528,4966528
ikd-Tree,79,362.3768,5.0734,7307383,9400327,4966528,4966528
ikd-Tree,80,371.0385,5.8631,7305223,9517739,4966528,4966528
ikd-Tree,81,376.6053,6.5826,7298131,9635479,4966528,4966528
ikd-Tree,82,386.6875,6.5402,7289189,9753456,4966528,4966528
ikd-Tree,83,394.8839,6.9872,7276091,9872029,4966528,4966528
ikd-Tree,84,404.5290,8.1418,7263798,9991380,4966528,4966528
ikd-Tree,85,414.6134,9.3309,7244771,10110505,4966528,4966528
ikd-Tree,86,422.2930,10.0980,7232631,10229857,4966528,4966528
ikd-Tree,87,431.3902,9.6014,7223179,10349672,4966528,4966528
ikd-Tree,88,433.7172,11.4454,7222923,10469739,4966528,4966528
ikd-Tree,89,440.2653,12.3382,7231264,10590288,4966528,4966528
ikd-Tree,90,442.5935,10.7521,7235340,10711253,4966528,4966528
ikd-Tree,91,445.6816,11.1649,7237939,10832586,4966528,4966528
ikd-Tree,92,447.4393,12.0121,7237472,10954086,4966528,4966528
ikd-Tree,93,456.1963,11.5689,7240603,11075681,4966528,4966528
ikd-Tree,94,441.6571,11.2811,7241060,11197299,4966528,4966528
ikd-Tree,95,445.8121,11.6913,7244327,11318970,4966528,4966528
ikd-Tree,96,454.7380,11.1509,7246251,11440730,4966528,4966528
ikd-Tree,97,452.4828,10.9012,7245807,11562681,4966528,4966528
ikd-Tree,98,451.8012,11.6005,7246168,11684915,4966528,4966528
ikd-Tree,99,458.9422,10.5470,7241916,11807407,4966528,4966528
ikd-Tree,100,461.7725,11.3656,7240992,11930090,4966528,4966528
ikd-Tree,101,465.7676,11.3377,7240092,12052751,4966528,4966528
ikd-Tree,102,466.8896,10.7275,7245362,12175540,4966528,4966528
ikd-Tree,103,472.1558,11.1352,7247590,12298427,4966528,4966528
ikd-Tree,104,475.2926,10.9419,7251281,12421435,4966528,4966528
ikd-Tree,105,475.8869,12.5479,7272416,12544647,4966528,4966528
ikd-Tree,106,480.0701,11.1430,7304549,12667824,4966528,4966528
ikd-Tree,107,491.4133,11.5963,7336435,12791068,4966528,4966528
ikd-Tree,108,487.6692,11.7831,7361130,12914214,4966528,4966528
ikd-Tree,109,488.9302,11.7963,7380062,13037406,4966528,4966528
ikd-Tree,110,491.6518,11.7597,7384306,13160578,4966528,4966528
ikd-Tree,111,500.1967,12.3965,7377450,13283738,4966528,4966528
ikd-Tree,112,501.1427,13.1216,7365383,13406764,4966528,4966528
ikd-Tree,113,500.1675,14.4004,7351206,13529494,4966528,4966528
ikd-Tree,114,508.8085,13.3215,7339368,13652115,4966528,4966528
ikd-Tree,115,511.1459,14.1947,7330402,13774753,4966528,4966528
ikd-Tree,116,525.5831,14.5685,7324654,13897330,4966528,4966528
ikd-Tree,117,522.2803,14.8695,7319559,14019738,4966528,4966528
ikd-Tree,118,523.7709,15.5534,7323107,14141732,4966528,4966528
ikd-Tree,119,525.6644,16.8799,7312610,14263412,4966528,4966528
ikd-Tree,120,522.7187,16.0505,7302181,14384856,4966528,4966528
ikd-Tree,121,542.2591,17.4447,7294841,14506448,4966528,4966528
ikd-Tree,122,540.0115,15.7929,7291398,14627899,4966528,4966528
ikd-Tree,123,527.1234,17.3914,7286975,14749426,4966528,4966528
ikd-Tree,124,533.1793,19.1894,7289407,14871076,4966528,4966528
ikd-Tree,125,534.7454,22.7402,7303712,14992679,4966528,4966528
ikd-Tree,126,523.2387,22.0349,7320660,15114208,4966528,4966528
ikd-Tree,127,526.2120,20.1389,7335561,15235077,4966528,4966528
ikd-Tree,128,534.6895,23.1462,7341348,15355378,4966528,4966528
ikd-Tree,129,533.4633,24.6499,7335662,15474229,4966528,4966528
ikd-Tree,130,538.7080,25.0280,7328004,15592306,4966528,4966528
ikd-Tree,131,535.6437,25.2834,7316680,15709284,4966528,4966528
ikd-Tree,132,533.1516,24.4472,7300685,15824609,4966528,4966528
ikd-Tree,133,530.6543,24.8817,7282999,15939342,4966528,4966528
ikd-Tree,134,534.3354,25.5259,7263804,16054559,4966528,4966528
ikd-Tree,135,538.9690,26.1291,7247240,16169021,4966528,4966528
ikd-Tree,136,538.8324,28.3083,7249751,16283500,4966528,4966528
ikd-Tree,137,554.5344,25.1117,7261898,16399417,4966528,4966528
ikd-Tree,138,553.5746,24.2249,7276915,16517014,4966528,4966528
ikd-Tree,139,558.9728,26.6208,7284980,16635923,4966528,4966528
ikd-Tree,140,568.3852,25.8734,7288869,16755716,4966528,4966528
ikd-Tree,141,580.1656,24.1034,7290466,16876697,4966528,4966528
ikd-Tree,142,585.8807,26.7702,7293356,16998194,4966528,4966528
ikd-Tree,143,589.1056,23.3793,7297634,17120010,4966528,4966528
ikd-Tree,144,591.9185,24.6415,7300555,17241439,4966528,4966528
ikd-Tree,145,599.9678,25.2948,7302934,17362692,4966528,4966528
ikd-Tree,146,599.3633,24.4695,7307958,17483639,4966528,4966528
ikd-Tree,147,603.7513,26.8031,7314689,17604394,4966528,4966528
ikd-Tree,148,599.7349,25.0743,7326350,17725457,4966528,4966528
ikd-Tree,149,611.5598,25.8610,7341039,17847307,4966528,4966528
ikd-Tree,150,609.9847,26.1466,7354851,17969533,4966528,4966528
ikd-Tree,151,621.8339,25.4502,7365750,18091516,4966528,4966528
ikd-Tree,152,623.1213,32.7072,7374827,18213914,4966528,4966528
ikd-Tree,153,631.3409,32.7855,7383521,18336747,4966528,4966528
ikd-Tree,154,643.6975,33.4291,7391719,18460232,4966528,4966528
ikd-Tree,155,650.1747,31.2432,7397842,18584734,4966528,4966528
ikd-Tree,156,630.3946,30.7831,7401117,18710121,4966528,4966528
ikd-Tree,157,636.6792,34.2097,7402035,18836032,4966528,4966528
ikd-Tree,158,666.2331,30.8801,7399541,18962081,4966528,4966528
ikd-Tree,159,688.9884,31.3464,7392689,19088268,4966528,4966528
ikd-Tree,160,684.4253,31.8361,7383314,19214556,4966528,4966528
ikd-Tree,161,700.4240,31.8181,7375912,19340729,4966528,4966528
ikd-Tree,162,684.2255,29.5805,7365982,19466896,4966528,4966528
ikd-Tree,163,684.3178,33.5681,7355134,19592983,4966528,4966528
ikd-Tree,164,683.5050,31.8339,7344880,19718862,4966528,4966528
ikd-Tree,165,690.3338,33.6612,7339242,19844285,4966528,4966528
ikd-Tree,166,684.1921,32.6769,7337321,19969272,4966528,4966528
ikd-Tree,167,676.7849,30.0168,7334475,20092898,4966528,4966528
ikd-Tree,168,678.2840,31.3879,7327667,20215430,4966528,4966528
ikd-Tree,169,673.8384,26.3664,7321858,20336824,4966528,4966528
ikd-Tree,170,671.8531,28.8696,7317850,20457498,4966528,4966528
ikd-Tree,171,671.1021,29.5186,7311457,20577089,4966528,4966528
ikd-Tree,172,670.3521,30.3455,7303000,20695433,4966528,4966528
ikd-Tree,173,653.1756,30.2720,7291170,20812426,4966528,4966528
ikd-Tree,174,653.3904,28.7523,7278076,20928760,4966528,4966528
ikd-Tree,175,648.4672,28.0789,7261984,21043866,4966528,4966528
ikd-Tree,176,649.6123,28.1865,7243934,21157787,4966528,4966528
ikd-Tree,177,653.0105,32.6481,7222468,21270183,4966528,4966528
ikd-Tree,178,657.1537,31.8368,7200344,21382279,4966528,4966528
ikd-Tree,179,661.4715,32.1509,7181923,21494231,4966528,4966528
ikd-Tree,180,668.7858,33.2270,7164611,21606112,4966528,4966528
ikd-Tree,181,670.3216,32.2908,7152187,21718964,4966528,4966528
ikd-Tree,182,676.7792,32.9807,7143359,21833641,4966528,4966528
ikd-Tree,183,680.2845,29.1922,7137486,21950150,4966528,4966528
ikd-Tree,184,683.2883,31.0591,7133724,22067626,4966528,4966528
ikd-Tree,185,690.1599,29.7495,7132069,22186440,4966528,4966528
ikd-Tree,186,699.1000,32.5236,7136611,22306056,4966528,4966528
ikd-Tree,187,712.0323,30.8046,7141594,22427103,4966528,4966528
ikd-Tree,188,718.6505,34.7154,7149848,22548922,4966528,4966528
ikd-Tree,189,743.8001,32.6833,7158101,22671582,4966528,4966528
ikd-Tree,190,722.5279,38.2917,7172688,22794756,4966528,4966528
ikd-Tree,191,723.4740,37.1583,7189598,22917916,4966528,4966528
ikd-Tree,192,720.3379,38.1144,7215601,23041405,4966528,4966528
ikd-Tree,193,720.2714,39.1264,7247010,23165100,4966528,4966528
ikd-Tree,194,722.8765,43.2988,7282416,23288905,4966528,4966528
ikd-Tree,195,721.3641,43.5382,7314456,23412602,4966528,4966528
ikd-Tree,196,729.1705,42.0217,7342169,23535878,4966528,4966528
ikd-Tree,197,739.7097,43.3454,7362539,23659062,4966528,4966528
ikd-Tree,198,742.6488,40.6357,7375742,23782096,4966528,4966528
ikd-Tree,199,750.4332,38.1680,7383100,23905010,4966528,4966528
ikd-Tree,200,752.0743,37.0754,7386274,24027661,4966528,4966528
ikd-Tree,201,757.7694,35.8737,7385770,24149994,4966528,4966528
ikd-Tree,202,762.7493,37.4972,7384403,24272495,4966528,4966528
ikd-Tree,203,774.4192,34.0397,7381914,24395360,4966528,4966528
ikd-Tree,204,771.9910,38.7772,7380279,24518567,4966528,4966528
ikd-Tree,205,775.6159,37.4594,7378255,24641872,4966528,4966528
ikd-Tree,206,779.0551,40.2945,7380034,24765132,4966528,4966528
ikd-Tree,207,779.5272,41.9028,7383706,24888099,4966528,4966528
ikd-Tree,208,771.5451,39.2762,7391934,25011160,4966528,4966528
ikd-Tree,209,765.3898,39.2517,7399294,25133719,4966528,4966528
ikd-Tree,210,763.9072,37.3013,7404636,25255746,4966528,4966528
ikd-Tree,211,768.4610,38.8769,7413246,25377425,4966528,4966528
ikd-Tree,212,773.9430,35.4975,7416354,25498811,4966528,4966528
ikd-Tree,213,778.1943,37.6201,7408583,25619937,4966528,4966528
ikd-Tree,214,780.4237,33.5178,7399106,25740926,4966528,4966528
ikd-Tree,215,779.8838,37.3667,7388174,25861648,4966528,4966528
ikd-Tree,216,781.1574,31.9088,7375259,25982086,4966528,4966528
ikd-Tree,217,781.5630,36.0059,7360667,26102097,4966528,4966528
ikd-Tree,218,781.0831,37.4532,7346460,26221955,4966528,4966528
ikd-Tree,219,780.5164,33.8901,7333242,26341538,4966528,4966528
ikd-Tree,220,774.5247,42.8239,7321931,26460970,4966528,4966528
ikd-Tree,221,774.7392,38.7448,7314736,26580740,4966528,4966528
ikd-Tree,222,768.3332,39.9831,7313674,26700617,4966528,4966528
ikd-Tree,223,774.6601,38.2897,7308214,26820473,4966528,4966528
ikd-Tree,224,784.0146,42.3099,7298674,26940156,4966528,4966528
ikd-Tree,225,791.4616,43.5220,7285357,27059888,4966528,4966528
ikd-Tree,226,802.6961,50.6175,7273365,27179029,4966528,4966528
ikd-Tree,227,801.7460,45.5108,7259389,27297751,4966528,4966528
ikd-Tree,228,805.2929,50.4052,7241658,27417195,4966528,4966528
ikd-Tree,229,803.6512,53.3789,7225598,27536890,4966528,4966528
ikd-Tree,230,800.4515,54.8773,7218314,27656367,4966528,4966528
ikd-Tree,231,781.5622,54.0492,7221145,27776058,4966528,4966528
ikd-Tree,232,774.0633,48.3747,7229783,27896355,4966528,4966528
ikd-Tree,233,776.3627,48.8803,7235893,28016880,4966528,4966528
ikd-Tree,234,787.4140,47.0269,7235433,28136960,4966528,4966528
ikd-Tree,235,803.3178,50.2700,7229614,28256564,4966528,4966528
ikd-Tree,236,807.2196,54.9709,7226277,28376437,4966528,4966528
ikd-Tree,237,788.7721,52.7254,7236224,28496587,4966528,4966528
ikd-Tree,238,783.3069,54.9677,7263841,28616722,4966528,4966528
ikd-Tree,239,761.6444,49.2776,7304063,28736673,4966528,4966528
